Linux 3.10.0-957.1.3.el7.x86_64 (perf48.perf.lab.eng.bos.redhat.com) 	03/19/19 	_x86_64_	(24 CPU)

21:54:46        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
21:54:51        all      4.14      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     95.81
21:54:51          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          1     99.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51          2      0.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.60
21:54:51          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         13      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         17      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         18      0.20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.80
21:54:51         19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

21:54:46       proc/s   cswch/s
21:54:51          939      0.00
21:54:51          940      0.00
21:54:51          941      0.00
21:54:51          942      0.00
21:54:51          943      0.00
21:54:51          944      0.00
21:54:51          945      0.00
21:54:51          946      0.00
21:54:51          947      0.00
21:54:51          948      0.00
21:54:51          949      0.00
21:54:51          950      0.00
21:54:51          951      0.00
21:54:51          952      0.00
21:54:51          953      0.00
21:54:51          954      0.00
21:54:51          955      0.00
21:54:51          956      0.00
21:54:51          957      0.00
21:54:51          958      0.00
21:54:51          959      0.00
21:54:51          960      0.00
21:54:51          961      0.00
21:54:51          962      0.00
21:54:51          963      0.00
21:54:51          964      0.00
21:54:51          965      0.00
21:54:51          966      0.00
21:54:51          967      0.00
21:54:51          968      0.00
21:54:51          969      0.00
21:54:51          970      0.00
21:54:51          971      0.00
21:54:51          972      0.00
21:54:51          973      0.00
21:54:51          974      0.00
21:54:51          975      0.00
21:54:51          976      0.00
21:54:51          977      0.00
21:54:51          978      0.00
21:54:51          979      0.00
21:54:51          980      0.00
21:54:51          981      0.00
21:54:51          982      0.00
21:54:51          983      0.00
21:54:51          984      0.00
21:54:51          985      0.00
21:54:51          986      0.00
21:54:51          987      0.00
21:54:51          988      0.00
21:54:51          989      0.00
21:54:51          990      0.00
21:54:51          991      0.00
21:54:51          992      0.00
21:54:51          993      0.00
21:54:51          994      0.00
21:54:51          995      0.00
21:54:51          996      0.00
21:54:51          997      0.00
21:54:51          998      0.00
21:54:51          999      0.00
21:54:51         1000      0.00
21:54:51         1001      0.00
21:54:51         1002      0.00
21:54:51         1003      0.00
21:54:51         1004      0.00
21:54:51         1005      0.00
21:54:51         1006      0.00
21:54:51         1007      0.00
21:54:51         1008      0.00
21:54:51         1009      0.00
21:54:51         1010      0.00
21:54:51         1011      0.00
21:54:51         1012      0.00
21:54:51         1013      0.00
21:54:51         1014      0.00
21:54:51         1015      0.00
21:54:51         1016      0.00
21:54:51         1017      0.00
21:54:51         1018      0.00
21:54:51         1019      0.00
21:54:51         1020      0.00
21:54:51         1021      0.00
21:54:51         1022      0.00
21:54:51         1023      0.00
21:54:51         1024      0.00
21:54:51         1025      0.00
21:54:51         1026      0.00
21:54:51         1027      0.00
21:54:51         1028      0.00
21:54:51         1029      0.00
21:54:51         1030      0.00
21:54:51         1031      0.00
21:54:51         1032      0.00
21:54:51         1033      0.00
21:54:51         1034      0.00
21:54:51         1035      0.00
21:54:51         1036      0.00
21:54:51         1037      0.00
21:54:51         1038      0.00
21:54:51         1039      0.00
21:54:51         1040      0.00
21:54:51         1041      0.00
21:54:51         1042      0.00
21:54:51         1043      0.00
21:54:51         1044      0.00
21:54:51         1045      0.00
21:54:51         1046      0.00
21:54:51         1047      0.00
21:54:51         1048      0.00
21:54:51         1049      0.00
21:54:51         1050      0.00
21:54:51         1051      0.00
21:54:51         1052      0.00
21:54:51         1053      0.00
21:54:51         1054      0.00
21:54:51         1055      0.00
21:54:51         1056      0.00
21:54:51         1057      0.00
21:54:51         1058      0.00
21:54:51         1059      0.00
21:54:51         1060      0.00
21:54:51         1061      0.00
21:54:51         1062      0.00
21:54:51         1063      0.00
21:54:51         1064      0.00
21:54:51         1065      0.00
21:54:51         1066      0.00
21:54:51         1067      0.00
21:54:51         1068      0.00
21:54:51         1069      0.00
21:54:51         1070      0.00
21:54:51         1071      0.00
21:54:51         1072      0.00
21:54:51         1073      0.00
21:54:51         1074      0.00
21:54:51         1075      0.00
21:54:51         1076      0.00
21:54:51         1077      0.00
21:54:51         1078      0.00
21:54:51         1079      0.00
21:54:51         1080      0.00
21:54:51         1081      0.00
21:54:51         1082      0.00
21:54:51         1083      0.00
21:54:51         1084      0.00
21:54:51         1085      0.00
21:54:51         1086      0.00
21:54:51         1087      0.00

21:54:46     pswpin/s pswpout/s
21:54:51         0.00      0.00

21:54:46     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
21:54:51         0.00     21.60     22.60      0.00     43.00      0.00      0.00      0.00      0.00

21:54:46          tps      rtps      wtps   bread/s   bwrtn/s
21:54:51         3.40      0.00      3.40      0.00     43.20

21:54:46    kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
21:54:51     21242004  63399464   1176496      1.79      2324  28693784   1881600      2.86  11552708  17427192       628    308284  14679812      9536     21052    201476

21:54:46    kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
21:54:51            0         0      0.00         0      0.00

21:54:46    kbhugfree kbhugused  %hugused
21:54:51            0         0      0.00

21:54:46    dentunusd   file-nr  inode-nr    pty-nr
21:54:51     45829388      4800   4258472         4

21:54:46      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
21:54:51            1       566      1.01      1.14      1.20         0

21:54:46          TTY   rcvin/s  txmtin/s framerr/s prtyerr/s     brk/s   ovrun/s
21:54:51            0      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51            1      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46          DEV       tps     rkB/s     wkB/s   areq-sz    aqu-sz     await     svctm     %util
21:54:51       dev8-0      3.40      0.00     21.60      6.35      0.00      0.00      0.00      0.00
21:54:51       dev8-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       dev8-2      3.40      0.00     21.60      6.35      0.00      0.00      0.00      0.00
21:54:51      dev8-16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51      dev8-32      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     dev253-0      3.40      0.00     21.60      6.35      0.00      0.00      0.00      0.00
21:54:51     dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     dev253-3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     dev253-4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     dev253-5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46        IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
21:54:51     enp3s0f0     26.60     22.80     28.30      3.31      0.00      0.00      0.00      0.02
21:54:51     enp3s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     enp4s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     enp4s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       ens1f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       ens2f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       ens1f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       ens2f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51      docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46        IFACE   rxerr/s   txerr/s    coll/s  rxdrop/s  txdrop/s  txcarr/s  rxfram/s  rxfifo/s  txfifo/s
21:54:51     enp3s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     enp3s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     enp4s0f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51     enp4s0f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51           lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       ens1f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       ens2f0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       ens1f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51       ens2f1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51      docker0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46       call/s retrans/s    read/s   write/s  access/s  getatt/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00

21:54:46      scall/s badcall/s  packet/s     udp/s     tcp/s     hit/s    miss/s   sread/s  swrite/s saccess/s sgetatt/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46       totsck    tcpsck    udpsck    rawsck   ip-frag    tcp-tw
21:54:51          503       102         4         0         0         0

21:54:46       irec/s  fwddgm/s    idel/s     orq/s   asmrq/s   asmok/s  fragok/s fragcrt/s
21:54:51         9.20      0.00      9.20     20.60      0.00      0.00      0.00      0.00

21:54:46    ihdrerr/s iadrerr/s iukwnpr/s   idisc/s   odisc/s   onort/s    asmf/s   fragf/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46       imsg/s    omsg/s    iech/s   iechr/s    oech/s   oechr/s     itm/s    itmr/s     otm/s    otmr/s  iadrmk/s iadrmkr/s  oadrmk/s oadrmkr/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46       ierr/s    oerr/s idstunr/s odstunr/s   itmex/s   otmex/s iparmpb/s oparmpb/s   isrcq/s   osrcq/s  iredir/s  oredir/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46     active/s passive/s    iseg/s    oseg/s
21:54:51         3.60      0.00      1.60      6.20

21:54:46     atmptf/s  estres/s retrans/s isegerr/s   orsts/s
21:54:51         0.00      0.00      7.20      0.00      0.00

21:54:46       idgm/s    odgm/s  noport/s idgmerr/s
21:54:51         7.60      7.60      0.00      0.00

21:54:46      tcp6sck   udp6sck   raw6sck  ip6-frag
21:54:51            8         2         1         0

21:54:46      irec6/s fwddgm6/s   idel6/s    orq6/s  asmrq6/s  asmok6/s imcpck6/s omcpck6/s fragok6/s fragcr6/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46    ihdrer6/s iadrer6/s iukwnp6/s  i2big6/s  idisc6/s  odisc6/s  inort6/s  onort6/s   asmf6/s  fragf6/s itrpck6/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46      imsg6/s   omsg6/s   iech6/s  iechr6/s  oechr6/s  igmbq6/s  igmbr6/s  ogmbr6/s igmbrd6/s ogmbrd6/s irtsol6/s ortsol6/s  irtad6/s inbsol6/s onbsol6/s  inbad6/s  onbad6/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46      ierr6/s idtunr6/s odtunr6/s  itmex6/s  otmex6/s iprmpb6/s oprmpb6/s iredir6/s oredir6/s ipck2b6/s opck2b6/s
21:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00

21:54:46      idgm6/s   odgm6/s noport6/s idgmer6/s
21:54:51         0.00      0.00      0.00      0.00

21:54:46        CPU   total/s   dropd/s squeezd/s  rx_rps/s flw_lim/s
21:54:51        all     10.20      0.00      0.00      0.00      0.00
21:54:51          0      0.40      0.00      0.00      0.00      0.00
21:54:51          1      1.00      0.00      0.00      0.00      0.00
21:54:51          2      7.40      0.00      0.00      0.00      0.00
21:54:51          3      0.00      0.00      0.00      0.00      0.00
21:54:51          4      0.00      0.00      0.00      0.00      0.00
21:54:51          5      0.00      0.00      0.00      0.00      0.00
21:54:51          6      0.00      0.00      0.00      0.00      0.00
21:54:51          7      0.00      0.00      0.00      0.00      0.00
21:54:51          8      0.00      0.00      0.00      0.00      0.00
21:54:51          9      0.00      0.00      0.00      0.00      0.00
21:54:51         10      0.00      0.00      0.00      0.00      0.00
21:54:51         11      0.20      0.00      0.00      0.00      0.00
21:54:51         12      0.00      0.00      0.00      0.00      0.00
21:54:51         13      0.00      0.00      0.00      0.00      0.00
21:54:51         14      0.00      0.00      0.00      0.00      0.00
21:54:51         15      0.00      0.00      0.00      0.00      0.00
21:54:51         16      0.00      0.00      0.00      0.00      0.00
21:54:51         17      0.00      0.00      0.00      0.00      0.00
21:54:51         18      0.00      0.00      0.00      0.00      0.00
21:54:51         19      0.00      0.00      0.00      0.00      0.00
21:54:51         20      0.00      0.00      0.00      0.00      0.00
21:54:51         21      0.00      0.00      0.00      0.00      0.00
21:54:51         22      0.00      0.00      0.00      0.00      0.00
21:54:51         23      1.20      0.00      0.00      0.00      0.00

21:54:46        CPU       MHz
21:54:51        all   2793.00
21:54:51          0   2793.00
21:54:51          1   2793.00
